Timestamp[nanosec],gx[rad/s],gy[rad/s],gz[rad/s],ax[m/s^2],ay[m/s^2],az[m/s^2],Unix time[nanosec]
92939858219386,0.10719215,0.029561065,-0.11904321,8.814852,-0.17836803,-0.75357497,1666189918391
92939878122511,0.1263669,0.04087949,-0.10865689,9.479841,0.093373865,-0.81522566,1666189918410
92939898025636,0.118377425,0.049934234,-0.09321057,9.660604,0.10474633,-0.9804256,1666189918429
92939917928761,0.058988973,0.058190025,-0.07243793,9.791088,0.108936176,-1.2479776,1666189918452
92939937831886,-0.023835273,0.06325003,-0.046605285,9.74859,0.39923313,-0.89543146,1666189918470
92939957735115,-0.05086634,0.068043716,-0.014247901,10.49199,0.9487024,-0.108337626,1666189918493
92939977638761,0.028229486,0.068043716,0.021172116,10.940305,1.2838906,0.21068975,1666189918513
92939997542406,0.1564606,0.06125266,0.062051605,11.477204,1.8411411,0.35553896,1666189918530
92940017446000,0.22410484,0.04886897,0.10599373,12.917915,2.0201077,-0.7356185,1666189918551
92940037349125,0.21371852,0.029827382,0.14594112,13.627197,2.0260932,-0.9624691,1666189918570
92940057252250,0.19547588,0.016644744,0.17257272,11.529877,1.328782,-1.0516531,1666189918588
92940077155375,0.20959063,0.011318427,0.16192007,9.776723,0.57879823,-1.115698,1666189918613
92940097058500,0.21105535,0.017044218,0.12436953,10.169372,0.12629414,-1.4449008,1666189918629
92940116961625,0.14873743,0.03781686,0.080294244,10.87207,-0.46208093,-2.4582467,1666189918650
92940136864750,0.06724477,0.06671213,0.042743705,12.273276,-0.3812766,-2.5366566,1666189918668
92940156767875,0.068842664,0.095607415,0.015845796,11.72261,-0.17357962,-1.7363948,1666189918691
92940176671000,0.14554164,0.11917637,-0.010253162,11.213842,-0.29448682,-1.6502035,1666189918714
92940196567563,0.15832481,0.13994901,-0.037683703,9.820416,-0.7098808,-2.1051018,1666189918728
92940216461156,0.043276336,0.16231954,-0.0611195,8.648455,-1.1390414,-2.6940753,1666189918748
92940236381573,-0.103330575,0.18042903,-0.08349004,8.516175,-1.0827777,-2.4582467,1666189918771
92940256284698,-0.1573927,0.1925464,-0.10346373,8.318055,-0.4830302,-0.91099375,1666189918792
92940276187823,-0.10745847,0.19614168,-0.12330426,8.290522,-0.3441665,-0.53330845,1666189918808
92940296090948,-0.049801074,0.18895113,-0.13595428,7.9505453,-0.3585317,-0.65780693,1666189918827
92940315994073,-0.07776424,0.1748364,-0.14034848,8.206126,-0.4830302,-0.9804256,1666189918848
92940335897198,-0.17150745,0.16258587,-0.14221269,7.7320743,-0.46866497,-1.1569979,1666189918868
92940355800323,-0.23608905,0.14460954,-0.13528848,7.7853456,-0.13347675,-0.076614454,1666189918888
92940375703448,-0.22144169,0.1263669,-0.13235901,7.381324,-0.1352724,-0.23104046,1666189918907
92940395606573,-0.1782985,0.097471625,-0.12849742,7.864354,-0.11552023,-0.15682021,1666189918927
92940415509698,-0.16178691,0.07816372,-0.12676637,8.554482,-0.004189853,-0.30346507,1666189918953
92940435412823,-0.18482324,0.058456343,-0.1155811,8.896255,0.10594343,-0.39743748,1666189918970
92940455316261,-0.16737954,0.041412123,-0.09707215,9.85633,0.7314286,0.34117374,1666189918991
92940475219906,-0.087617934,0.021971062,-0.07483477,10.217256,1.0079589,0.55725044,1666189919007
92940495123552,0.00972053,0.0073236874,-0.043276336,10.17416,1.039682,0.40880993,1666189919029
92940515026834,0.08415583,-0.010253162,-0.010652636,10.061034,1.0348936,0.28072014,1666189919046
92940534929959,0.14021532,-0.032224227,0.023568958,10.436325,1.1468226,-0.12569559,1666189919067
92940554833084,0.15060164,-0.049667917,0.059654765,11.028292,1.1994951,-0.7757214,1666189919088
92940574736209,0.09760478,-0.06191845,0.09760478,11.797429,1.5029601,-0.9708488,1666189919107
92940594639334,0.032091066,-0.075367406,0.13835111,12.356475,1.650802,-0.89423436,1666189919126
92940614542459,-0.0077231615,-0.08349004,0.17856482,13.159131,1.8614918,-0.60453594,1666189919147
92940634445584,-0.062584236,-0.08402267,0.20972379,12.123639,1.3030443,-1.0833763,1666189919166
92940654348709,-0.17470324,-0.07629951,0.21624851,10.967239,0.4794389,-1.1318588,1666189919188
92940674251834,-0.26485118,-0.06910898,0.1944106,10.475829,0.30705637,-0.7649474,1666189919207
92940694154959,-0.22889853,-0.06325003,0.15885743,10.236409,0.078410104,0.8343793,1666189919226
92940714058084,-0.10239847,-0.064048976,0.12157321,10.666168,-0.14425065,0.9415198,1666189919246
92940733961313,-0.02929475,-0.07523424,0.0870853,11.064803,-0.50517654,0.09756372,1666189919272
92940753864959,-0.08655267,-0.093476884,0.06125266,11.180324,-0.7721301,-0.46148238,1666189919287
92940773768604,-0.19374482,-0.108923204,0.03715107,10.484209,-0.7380127,-0.18076223,1666189919305
92940793672198,-0.22623536,-0.117312156,0.013315796,9.481637,-0.5327099,0.53330845,1666189919327
92940813575323,-0.15073481,-0.12250532,-0.011185268,9.083003,-0.4770447,0.74878657,1666189919345
92940833478448,-0.034887385,-0.12583427,-0.03728423,8.337209,-0.6428431,0.40821138,1666189919366
92940853381573,0.02996054,-0.12183953,-0.06165213,8.180388,-0.9103952,-0.34476504,1666189919386
92940873284698,0.018109482,-0.10985532,-0.084954776,8.206725,-1.0127473,-0.6302736,1666189919405
92940893187823,-0.017443692,-0.092278466,-0.10572742,8.209119,-0.98222125,-0.78410107,1666189919424
92940913090948,-0.016378429,-0.07217161,-0.122239,8.406042,-0.6488287,-0.40880993,1666189919446
92940932994073,0.034887385,-0.05286371,-0.1330248,8.501212,-0.39683893,-0.2777274,1666189919467
92940952878084,0.09574057,-0.034221593,-0.13502216,8.47727,-0.32022446,-0.3866636,1666189919487
92940972795427,0.112518474,-0.0105194785,-0.12823111,8.434174,-0.24361002,-0.7613561,1666189919503
92940992704490,0.08082688,0.015978955,-0.113583736,8.733449,-0.0676362,-1.074398,1666189919523
92941012607615,0.039281595,0.037950017,-0.09440899,8.986636,0.14544775,-0.8846575,1666189919557
92941032510740,0.020240009,0.05206476,-0.07416898,9.050681,0.24001873,-0.729633,1666189919564
92941052413865,0.017310534,0.063649505,-0.051798444,9.336189,0.3321955,-0.63206923,1666189919583
92941072316990,-0.002796317,0.07230477,-0.026365275,9.574412,0.28670564,-0.7134721,1666189919605
92941092220115,-0.04886897,0.07590003,-2.663159E-4,9.549872,0.3369839,-0.59855044,1666189919625
92941112123240,-0.08349004,0.08042741,0.029827382,9.69532,0.5931635,-0.13227965,1666189919646
92941132026365,-0.062184766,0.08402267,0.06498108,10.086772,0.7733272,0.12090719,1666189919664
92941151929490,0.014647375,0.085354246,0.10439584,10.943297,1.2276269,0.49320555,1666189919685
92941171832615,0.09547425,0.08175898,0.14713953,11.998542,1.8070238,0.19632454,1666189919702
92941191735740,0.1314269,0.07190529,0.1941443,12.898762,1.9913772,-0.19273324,1666189919728
92941211638969,0.14061481,0.049667917,0.2334259,12.908339,1.8375498,-0.37708676,1666189919744
92941231542615,0.16365112,0.029694224,0.25473118,11.661558,1.5741876,-0.2765303,1666189919765
92941251446261,0.2125201,0.009454215,0.2359559,10.043676,0.25737667,-0.3465607,1666189919782
92941271349854,0.23702116,0.0021305273,0.19188061,9.596559,-0.12868834,-0.45310268,1666189919802
92941291252979,0.18522272,0.005725792,0.14407691,11.134833,-0.9463082,-1.9135658,1666189919826
92941311156104,0.09547425,0.021704746,0.104795314,11.699865,-0.8870517,-2.1709423,1666189919845
92941331059229,0.08269109,0.041944757,0.07816372,11.679515,-0.3298013,-1.2814964,1666189919864
92941350962354,0.15592797,0.06285056,0.056458972,11.2689085,-0.33279404,-1.2605472,1666189919886
92941370865479,0.18042903,0.08655267,0.033555806,9.657013,-1.0516531,-2.2732944,1666189919908
92941390768604,0.089748465,0.11491532,0.0077231615,8.911818,-1.3928268,-2.5791538,1666189919923
92941410671729,-0.035952646,0.14234586,-0.020373167,8.665813,-1.4101849,-2.409764,1666189919941
92941430574854,-0.09241162,0.16072164,-0.049801074,8.351574,-1.0755951,-1.0474633,1666189919963
92941450462042,-0.062184766,0.16751271,-0.08042741,8.261791,-0.87687635,-0.48243165,1666189919987
92941470371625,-0.019973693,0.15965639,-0.10492847,8.231864,-0.878672,-0.47405192,1666189920010
92941490285375,-0.046605285,0.14500901,-0.120241635,8.133103,-0.98581254,-0.7679402,1666189920029
92941510188500,-0.13928322,0.12729901,-0.13089427,8.069058,-1.027711,-0.9271546,1666189920041
92941530091625,-0.21984379,0.107724786,-0.13502216,7.69257,-0.6015432,-0.17238252,1666189920061
92941549994750,-0.22144169,0.08362319,-0.13635375,7.566276,-0.25498247,0.37229836,1666189920081
92941569897875,-0.16112113,0.055660024,-0.13409007,7.958925,-0.107739076,0.5315128,1666189920101
92941589801000,-0.10106689,0.028229486,-0.12903006,8.917803,-0.0077811554,0.17537527,1666189920124
92941609704125,-0.07017424,7.9894776E-4,-0.11784479,9.058462,0.03232172,-0.04189853,1666189920143
92941629607250,-0.027830012,-0.02277001,-0.10066742,9.7007065,0.47764325,0.93373865,1666189920162
92941649510375,0.039547913,-0.044874232,-0.08215846,9.607333,0.3752911,0.4950012,1666189920181
92941669413500,0.11345058,-0.062051605,-0.05912213,10.356119,0.5931635,0.88944596,1666189920201
92941689316625,0.17377113,-0.07044056,-0.03249054,10.081385,0.50158525,0.33399114,1666189920222
92941709199490,0.22383852,-0.09174583,-0.005592634,10.01315,0.52852005,-0.049081136,1666189920243
92941729124229,0.23555642,-0.11677953,0.021038957,10.269928,0.53689975,-0.5422867,1666189920260
92941749027354,0.16511586,-0.14074796,0.049801074,11.278485,0.8230068,-1.3838485,1666189920280
92941768930479,0.05206476,-0.16391744,0.07856319,12.067375,1.09834,-1.4329298,1666189920300
92941788833604,-0.069907926,-0.16591482,0.11345058,13.79958,1.632247,-1.9057846,1666189920322
92941808736729,-0.21052273,-0.13915007,0.14847112,12.605472,1.5406688,-1.9093759,1666189920343
92941828639854,-0.3117228,-0.10346373,0.16325165,11.30961,0.9283517,-1.234211,1666189920360
92941848542979,-0.30333382,-0.079095826,0.14580797,10.20289,0.7074866,-0.19991584,1666189920381
92941868446104,-0.18255955,-0.059521604,0.122771636,10.081385,0.62967503,0.2837129,1666189920400
92941888349229,-0.07709846,-0.04500739,0.100800574,11.084556,0.10115502,-0.31304187,1666189920419
92941908252354,-0.13315795,-0.040480018,0.09134636,11.786655,-0.0664391,-1.2413936,1666189920440
92941928155479,-0.2897517,-0.037950017,0.09667268,11.48319,0.05626374,-0.7553706,1666189920462
92941948058604,-0.34914017,-0.03382212,0.09960215,10.198102,0.2753332,0.61650693,1666189920482
92941967961886,-0.23249379,-0.03302317,0.092677936,9.52593,0.31483752,1.13964,1666189920498
92941987865531,-0.045140546,-0.03528686,0.07709846,8.434174,-0.29328972,1.1240777,1666189920521
92942007769177,0.070706874,-0.036218964,0.052597392,8.228272,-0.9923966,0.15143326,1666189920539
92942027672719,0.058855817,-0.031025803,0.022903169,8.220491,-1.4921862,-0.35314476,1666189920559
92942047575844,-3.9947388E-4,-0.023036325,-0.0105194785,8.220491,-1.4921862,-0.35314476,1666189920588
92942067478969,-0.0035952649,-0.014913691,-0.04234423,8.242638,-1.3174095,0.09756372,1666189920599
92942087382094,0.08855004,-0.009454215,-0.06870951,8.258799,-1.0079589,0.60693014,1666189920620
92942107285219,0.20253325,-0.003328949,-0.08815057,8.149264,-0.98581254,0.11971009,1666189920639
92942127188344,0.22596905,0.008122635,-0.098936364,8.115746,-1.1486182,-0.65421563,1666189920659
92942147091469,0.15566164,0.021438431,-0.10466215,8.261791,-1.0480618,-0.8583213,1666189920680
92942166994594,0.08069372,0.03728423,-0.107058994,8.485649,-0.8822633,-0.70509243,1666189920699
92942186897719,0.06458161,0.04807002,-0.10013478,8.948329,-0.23403321,-0.14844051,1666189920722
92942206778084,0.08468846,0.05419529,-0.08894952,9.305663,-0.079008654,-0.2908955,1666189920739
92942226705063,0.07456846,0.058323186,-0.07230477,9.671378,-0.10115502,-0.5650316,1666189920759
92942246608188,0.008388951,0.054861076,-0.050600022,9.838972,-0.093373865,-0.58777654,1666189920782
92942266511313,-0.07004108,0.049667917,-0.026631592,9.903017,-0.013766659,-0.45609543,1666189920798
92942286414438,-0.09827057,0.04753739,0.0047936863,10.612898,0.65780693,0.41838676,1666189920818
92942306317563,-0.04620581,0.038482647,0.04061318,11.601105,1.2659341,0.86370826,1666189920838
92942326220688,0.04886897,0.017443692,0.08002793,12.241553,1.578976,0.84096336,1666189920860
92942346123813,0.10612689,-0.012250531,0.13315795,13.607446,1.8567034,0.27952304,1666189920878
92942366026938,0.0962732,-0.03968107,0.17097482,12.179304,1.3700819,-0.7278373,1666189920897
92942385930063,0.07004108,-0.050466865,0.17470324,11.106103,0.59615624,-0.5153519,1666189920921
92942405833188,0.11158637,-0.04354265,0.14700638,10.494983,0.32321724,-0.58298814,1666189920938
92942425736313,0.17057534,-0.028362645,0.1038632,11.285069,-0.53091425,-1.774702,1666189920957
92942445639438,0.1697764,0.0017310535,0.06431529,11.119271,-0.587178,-2.0512323,1666189920978
92942465542563,0.13795164,0.04034686,0.035686333,12.324752,-0.6925228,-2.7868507,1666189921005
92942485446156,0.13848427,0.08149267,0.011185268,11.612476,-0.5231331,-2.31639,1666189921016
92942505349802,0.15033533,0.120641105,-0.011185268,10.2657385,-0.8822633,-2.1643584,1666189921041
92942525253448,0.117179,0.15166691,-0.03834949,9.828198,-1.0115502,-2.1517887,1666189921056
92942545156677,0.06458161,0.17430377,-0.06311687,8.901043,-1.0875661,-1.4401124,1666189921077
92942565059802,0.04087949,0.18402429,-0.08788425,8.661025,-1.0450691,-1.1552023,1666189921096
92942584962927,0.043409493,0.18309219,-0.11158637,8.244433,-0.95827925,-0.63206923,1666189921120
92942604866052,0.03062633,0.17257272,-0.13089427,8.096592,-0.94930094,-0.6428431,1666189921139
92942624769177,-0.01944106,0.15379743,-0.14407691,8.070255,-0.9044097,-0.6961141,1666189921156
92942644672302,-0.08522109,0.13355742,-0.15393059,7.976283,-0.700304,-0.4854244,1666189921179
92942664575427,-0.13448954,0.112119,-0.15512902,7.754221,-0.51954174,-0.2717419,1666189921199
92942684478552,-0.1564606,0.09054741,-0.15339796,7.4687123,-0.3573346,-0.08319851,1666189921219
92942704359438,-0.15273218,0.06617951,-0.14767218,7.4962454,-0.23283611,0.049081136,1666189921236
92942724283344,-0.14367743,0.040213704,-0.14048164,8.000225,-0.24660277,-0.14963761,1666189921256
92942744188969,-0.16365112,0.017443692,-0.13129374,8.581417,-0.19393034,-0.5494693,1666189921282
92942764092094,-0.20160115,-0.010120004,-0.116912685,8.968081,-0.020350715,0.006584055,1666189921296
92942783995219,-0.1992043,-0.030759487,-0.10199899,9.462483,0.39504328,0.5201403,1666189921315
92942803898344,-0.16245271,-0.052597392,-0.0845553,10.323199,0.43634325,-0.03232172,1666189921336
92942823801469,-0.0962732,-0.059654765,-0.06165213,9.754577,0.7218518,0.6739678,1666189921355
92942843704594,-0.012117374,-0.074701615,-0.03635212,10.462063,0.6344634,0.11133038,1666189921382
92942863607719,0.055526868,-0.09440899,-0.010386321,10.260351,0.85173726,0.077811554,1666189921396
92942883510844,0.062983714,-0.11158637,0.014780533,11.060614,0.878672,-0.39384618,1666189921420
92942903413969,0.021305272,-0.11984216,0.045140546,12.354679,1.3575124,-0.6452374,1666189921435
92942923317094,-0.036218964,-0.108523734,0.07829688,13.928867,1.7244238,-0.9175778,1666189921454
92942943223552,-0.09134636,-0.09440899,0.10492847,12.521076,1.5741876,-0.6548142,1666189921477
92942963103656,-0.11704584,-0.08215846,0.107058994,11.312603,0.7350199,-0.5542577,1666189921495
92942983027771,-0.13875058,-0.07203846,0.07563372,10.81461,0.39025488,-0.5398925,1666189921518
92943002930896,-0.15472955,-0.06458161,0.039414756,10.76493,0.017956512,-0.093972415,1666189921536
92943022834021,-0.1647164,-0.05925529,0.00785632,11.320384,0.21906945,0.01316811,1666189921561
92943042737146,-0.18548903,-0.05659213,-0.006657898,11.823167,0.59615624,0.044292733,1666189921573
92943062640271,-0.19867167,-0.05792371,-0.0037284228,11.844116,0.7445967,0.15981296,1666189921595
92943082543396,-0.15872428,-0.062584236,0.0014647375,10.3770685,0.7410054,0.78649527,1666189921618
92943102446521,-0.07683214,-0.068842664,0.0015978955,9.775525,0.60693014,0.8343793,1666189921634
92943122349646,-0.015313165,-0.07416898,-0.002929475,8.560468,0.06584055,0.32920274,1666189921660
92943142252771,-0.00785632,-0.07550056,-0.012250531,8.223484,-0.18016368,-0.011372458,1666189921673
92943162155896,-0.024634222,-0.07190529,-0.022903169,8.078635,-0.20530279,0.009576807,1666189921693
92943182059021,-0.014247901,-0.06724477,-0.031025803,7.9146323,-0.12689269,0.13706805,1666189921717
92943201962146,0.03395528,-0.05912213,-0.03581949,7.839215,-0.09816227,0.17238252,1666189921733
92943221865271,0.08815057,-0.04753739,-0.03834949,7.5644803,-0.17657238,-0.2136825,1666189921753
92943241768865,0.111453205,-0.029028434,-0.03728423,7.427412,-0.25318682,-0.5363012,1666189921773
92943261672511,0.09946899,-0.0038615807,-0.032756858,7.5626845,-0.27593175,-0.7374141,1666189921793
92943281576156,0.07550056,0.023702117,-0.0234358,7.7590094,-0.23283611,-0.729633,1666189921814
92943301479334,0.072571084,0.047803707,-0.009587373,8.680179,0.016759412,-0.45609543,1666189921833
92943321382459,0.08562057,0.06578003,0.006924214,8.860342,0.0688333,-0.41180268,1666189921853
92943341285584,0.07590003,0.07643267,0.019707378,9.428965,-0.1945289,-0.5907693,1666189921872
92943361188709,0.017310534,0.07563372,0.02809633,9.741408,-0.5057751,-0.55246204,1666189921896
92943381091834,-0.060320552,0.06458161,0.029694224,9.784504,-0.62967503,-0.22146365,1666189921914
92943400994959,-0.10452899,0.05286371,0.030892646,9.636662,-0.5470751,-0.053869538,1666189921932
92943420898084,-0.10279794,0.05419529,0.043942124,9.947908,0.076015905,0.31004912,1666189921953
92943440801209,-0.0468716,0.059521604,0.07004108,10.544662,0.38067806,0.4405331,1666189921972
92943460680636,0.037950017,0.06378266,0.103996366,11.370064,0.96187055,0.47764325,1666189921992
92943480608500,0.08695214,0.0585895,0.14580797,13.259687,1.4526819,-0.3513491,1666189922012
92943500511625,0.069907926,0.044607915,0.1916143,14.062344,1.4694413,-0.6895301,1666189922041
92943520414750,0.034754228,0.03062633,0.2245043,12.834717,1.0959458,-0.760159,1666189922053
92943540317875,0.053263184,0.03062633,0.22477064,10.477625,0.4189853,-0.24241292,1666189922072
92943560221000,0.12610058,0.029694224,0.18628798,10.458471,-0.31902736,-0.79008657,1666189922091
92943580124125,0.17869797,0.049268443,0.129829,10.078392,-0.6206968,-0.94451255,1666189922116
92943600027250,0.14860427,0.079095826,0.07869635,11.54065,-1.1725603,-2.124854,1666189922131
92943619930375,0.09427583,0.11411637,0.038482647,11.531074,-0.7188591,-1.6603789,1666189922151
92943639833500,0.13475585,0.14527532,0.0105194785,10.790069,-0.32800564,-0.94451255,1666189922172
92943659736625,0.2261022,0.17297219,-0.013448954,10.378864,-0.36990416,-1.0247183,1666189922190
92943679639750,0.22956431,0.19853851,-0.032357384,9.1590185,-0.7290344,-1.8770541,1666189922219
92943699542875,0.15353112,0.22077589,-0.047404233,8.956709,-0.7356185,-1.7986441,1666189922230
92943719446000,0.08735162,0.23475747,-0.060187396,8.707711,-0.58538234,-1.2785037,1666189922251
92943739349229,0.071106344,0.23715432,-0.070706874,8.522759,-0.3250129,-0.45130703,1666189922273
92943759252875,0.07297056,0.22730063,-0.07829688,8.424597,-0.28550854,-0.31304187,1666189922292
92943779156521,0.05619266,0.20706062,-0.08082688,8.2354555,-0.30286652,-0.25019407,1666189922316
92943799060063,0.008655267,0.18255955,-0.078430034,7.9714947,-0.35254622,-0.2693477,1666189922330
92943818963188,-0.058190025,0.1564606,-0.07270424,7.837419,-0.35553896,-0.2220622,1666189922355
92943838866313,-0.10692584,0.12689953,-0.06724477,7.6081743,-0.28790274,0.047884032,1666189922370
92943858769438,-0.11278479,0.093476884,-0.06285056,8.003218,-0.19871874,0.4866215,1666189922390
92943878672563,-0.10226531,0.05472792,-0.06125266,8.4587145,-0.21787235,0.46267948,1666189922413
92943898575688,-0.103730045,0.018775271,-0.0560595,8.820838,-0.2148796,0.45370123,1666189922430
92943918478813,-0.09840373,-0.015978955,-0.047404233,8.983644,-0.02633622,0.55365914,1666189922457
92943938381938,-0.07590003,-0.054328445,-0.03781686,9.398438,0.008379706,0.760159,1666189922471
92943958285063,-0.04953476,-0.07976162,-0.029427908,9.917382,0.031124622,0.36032736,1666189922489
92943978188188,-0.049934234,-0.10879005,-0.015313165,9.979631,-0.026934769,0.17417817,1666189922509
92943998091313,-0.040080544,-0.14141375,-0.003462107,10.105926,0.18255788,0.3417723,1666189922529
92944017994438,-0.037683703,-0.17789903,0.013315796,10.557831,0.20829555,-0.06703765,1666189922556
92944037897563,-0.09680583,-0.20040272,0.03382212,12.691663,0.8355764,-1.1013328,1666189922571
92944057800948,-0.2233059,-0.20080219,0.07044056,13.548189,1.1007342,-1.4586674,1666189922592
92944077704594,-0.3315633,-0.17137429,0.11571426,14.201207,1.5933412,-1.3664906,1666189922612
92944097608240,-0.354067,-0.12663321,0.15286534,11.87943,1.3521254,-0.8487445,1666189922630
92944117511625,-0.33715594,-0.07709846,0.15659375,10.78528,0.81283146,-0.64942724,1666189922652
92944137414750,-0.30932593,-0.037683703,0.14074796,10.940305,0.3866636,0.11791443,1666189922669
92944157317875,-0.22876537,-0.014381059,0.113583736,11.341333,0.2705448,0.62129533,1666189922691
92944177221000,-0.15006901,-0.0075900033,0.08788425,11.920132,-0.013766659,0.86969376,1666189922712
92944197116990,-0.16951008,-0.017710008,0.06724477,11.878832,-0.7290344,0.16400282,1666189922728
92944217010011,-0.27150908,-0.036884755,0.04354265,11.398195,-0.9175778,0.12808979,1666189922751
92944236930948,-0.33009857,-0.055526868,0.013848428,9.993997,-0.943914,0.64942724,1666189922772
92944256834073,-0.2729738,-0.06870951,-0.019174745,8.348581,-0.7302315,1.6220716,1666189922787
92944276737198,-0.14900376,-0.07789741,-0.04953476,8.019379,-0.7589619,1.5310919,1666189922810
92944296640323,-0.080960035,-0.080560565,-0.07976162,7.7703815,-1.0564415,0.4321534,1666189922830
92944316543448,-0.108923204,-0.07709846,-0.103330575,8.090008,-1.0097545,-0.11312603,1666189922853
92944336446573,-0.16245271,-0.06724477,-0.120907426,8.416816,-0.6063316,0.06404489,1666189922870
92944356349698,-0.15020217,-0.049934234,-0.12823111,8.49343,-0.18495208,0.5255273,1666189922888
92944376252823,-0.06378266,-0.029827382,-0.12956269,8.252813,-0.046088383,0.61890113,1666189922907
92944396155948,0.025166854,-0.011185268,-0.12556796,8.098986,-0.08200141,0.5267244,1666189922927
92944416059073,0.057657395,0.006258424,-0.11851058,7.8954787,-0.2208651,0.15143326,1666189922954
92944435962198,0.04061318,0.01957422,-0.10865689,8.090008,-0.27234045,0.030526072,1666189922977
92944455865323,0.008655267,0.024367906,-0.09427583,8.665813,-0.059855044,0.2136825,1666189922986
92944475768448,-0.019840535,0.022503695,-0.072571084,8.847773,0.10474633,0.30526072,1666189923006
92944495671886,-0.03888212,0.016511586,-0.04886897,8.996213,0.24301147,0.43754035,1666189923026
92944515575531,-0.049268443,0.006657898,-0.0234358,9.0716305,0.24361002,0.47524905,1666189923047
92944535479177,-0.06418213,-0.00585895,0.003195791,9.231443,0.04189853,0.41838676,1666189923070
92944555382511,-0.09054741,-0.01624527,0.030493172,9.307459,-0.049081136,0.427365,1666189923087
92944575285636,-0.103064254,-0.019307904,0.05672529,9.834782,0.08798691,0.7230489,1666189923106
92944595188761,-0.069242135,-0.02410159,0.08255793,11.295245,0.36631286,1.0402806,1666189923126
92944615091886,0.00652474,-0.038482647,0.10492847,12.452243,0.55964464,0.81043726,1666189923150
92944634995011,0.052597392,-0.051798444,0.12370374,13.145963,0.6757634,-0.035314474,1666189923169
92944654898136,0.027563697,-0.062184766,0.14341111,13.320141,0.76315176,-0.36032736,1666189923186
92944674801261,0.017177377,-0.067377925,0.14900376,12.634202,0.81283146,-0.31124622,1666189923205
92944694702927,0.10266478,-0.05978792,0.13235901,10.385448,0.66498953,0.3321955,1666189923237
92944714587927,0.23821959,-0.05219792,0.101466365,10.806828,0.11252748,-0.5279215,1666189923252
92944734511521,0.30120328,-0.034354754,0.0611195,11.028292,-0.3597288,-1.4921862,1666189923266
92944754414646,0.23608905,-0.014647375,0.0326237,11.6585655,-0.40282443,-2.223615,1666189923287
92944774317771,0.12330426,0.0061252657,0.010253162,12.133216,-0.22146365,-2.1098902,1666189923306
92944794220896,0.058855817,0.025566328,-0.0010652636,11.771691,-0.12988544,-1.8118122,1666189923327
92944814124021,0.04301002,0.049002126,-0.016112113,10.659584,-0.17537527,-1.5688007,1666189923351
92944834027146,0.04860265,0.07190529,-0.028229486,9.400234,-0.32142156,-1.4191631,1666189923370
92944853930271,0.056325816,0.09667268,-0.04367581,9.207501,-0.35553896,-1.3676877,1666189923387
92944873833396,0.050733183,0.122105844,-0.05912213,9.050681,-0.41299978,-1.3706805,1666189923405
92944893736521,0.021837905,0.13835111,-0.07123951,8.707113,-0.427365,-1.2419921,1666189923427
92944913639646,-0.021305272,0.14500901,-0.08109319,8.4587145,-0.41718966,-0.9959879,1666189923446
92944933542771,-0.06471477,0.14141375,-0.08668583,8.341997,-0.39683893,-0.8631097,1666189923468
92944953445896,-0.098936364,0.12903006,-0.09108004,8.23366,-0.3453636,-0.5614403,1666189923488
92944973349021,-0.11744532,0.10972215,-0.094542146,8.149264,-0.29987377,-0.2885013,1666189923506
92944993252146,-0.13076112,0.086419515,-0.09440899,8.150461,-0.2789245,-0.13587095,1666189923527
92945013155792,-0.1532648,0.060320552,-0.090813726,8.238448,-0.29328972,-0.11671733,1666189923544
92945033059438,-0.18202692,0.032890014,-0.08855004,8.546103,-0.30406362,-0.01616086,1666189923568
92945052963084,-0.1950764,0.0071905297,-0.08628636,8.528745,-0.27593175,0.11791443,1666189923585
92945072866209,-0.18309219,-0.014514217,-0.08815057,8.337209,-0.24061728,0.16400282,1666189923603
92945092769334,-0.14687322,-0.035952646,-0.093476884,8.658031,-0.17776948,0.19632454,1666189923626
92945112672459,-0.101466365,-0.047670547,-0.098137416,9.60015,-0.090381116,0.089782566,1666189923648
92945132575584,-0.095607415,-0.050466865,-0.10026794,9.327211,-0.12868834,-0.3477578,1666189923665
92945152478709,-0.10452899,-0.05539371,-0.08775109,9.124303,0.39504328,-0.2837129,1666189923683
92945172381834,-0.08908267,-0.062051605,-0.06471477,9.226056,0.86370826,-0.47105917,1666189923708
92945192284959,-0.094142675,-0.06977477,-0.025300011,9.671378,1.0456676,-0.8265981,1666189923727
92945212188084,-0.14740586,-0.068842664,0.021305272,12.203246,1.8381484,-1.1617863,1666189923744
92945232091209,-0.20466378,-0.064847924,0.0845553,13.813347,2.4714148,-0.908001,1666189923763
92945251994334,-0.22037642,-0.031824753,0.15592797,13.578715,2.380435,-0.4405331,1666189923784
92945271897459,-0.2143843,0.009054741,0.2109222,12.784438,2.223615,-0.09876082,1666189923806
92945291800584,-0.22144169,0.03315633,0.23715432,11.2689085,1.4454993,-0.05566519,1666189923823
92945311703709,-0.23156169,0.032890014,0.23062958,10.861895,0.40880993,0.7918822,1666189923844
92945331606990,-0.21198747,0.0117179,0.21118851,11.248558,-0.077213004,1.4377182,1666189923862
92945351510636,-0.18029587,-0.021971062,0.18109483,11.379641,-0.30765492,1.3838485,1666189923886
92945371414281,-0.20213377,-0.0560595,0.14807165,11.872847,-1.0019734,0.88286185,1666189923904
92945391317771,-0.27310696,-0.085354246,0.11158637,11.127052,-1.3054385,0.6386533,1666189923924
