Timestamp[nanosec],lat[deg],lon[deg],alt[deg]
1666190001057, 43.6153476, 7.0659745, 170.5
1666190001799, 43.6153419, 7.06598, 170.5
1666190002389, 43.6153345, 7.0659836, 170.5
1666190002970, 43.6153254, 7.0659946, 170.79998779296875
1666190003557, 43.6153231, 7.0659993, 170.79998779296875
1666190004060, 43.6153203, 7.0660039, 170.79998779296875
1666190004788, 43.615316, 7.0660103, 170.79998779296875
1666190005978, 43.6153078, 7.0660219, 170.79998779296875
1666190006545, 43.6153033, 7.066027, 170.79998779296875
1666190007055, 43.6152999, 7.0660315, 170.79998779296875
1666190007753, 43.615295, 7.0660373, 170.79998779296875
1666190008915, 43.6152867, 7.0660485, 170.79998779296875
1666190009560, 43.6152841, 7.0660621, 170.6999969482422
1666190010051, 43.6152836, 7.0660649, 170.6999969482422
1666190010741, 43.6152813, 7.0660706, 170.6999969482422
1666190011971, 43.6152748, 7.0660836, 170.6999969482422
1666190012529, 43.6152713, 7.0660887, 170.6999969482422
1666190013057, 43.6152689, 7.0660937, 170.6999969482422
1666190013773, 43.6152655, 7.0661, 170.6999969482422
1666190014399, 43.615262, 7.0661067, 170.6999969482422
1666190014996, 43.6152592, 7.0661139, 170.6999969482422
1666190015591, 43.6152564, 7.0661205, 170.6999969482422
1666190016152, 43.6152543, 7.0661251, 170.6999969482422
1666190016791, 43.6152524, 7.0661321, 170.6999969482422
1666190017374, 43.61525, 7.0661346, 170.6999969482422
1666190018577, 43.6152491, 7.0661476, 170.79998779296875
1666190019067, 43.6152507, 7.0661529, 170.79998779296875
1666190019796, 43.6152529, 7.0661638, 170.79998779296875
1666190020419, 43.6152542, 7.0661723, 170.79998779296875
1666190021018, 43.615255, 7.0661809, 170.79998779296875
1666190021623, 43.6152562, 7.0661903, 170.79998779296875
1666190022235, 43.615257, 7.0661982, 170.79998779296875
1666190022829, 43.6152578, 7.066206, 170.79998779296875
1666190023450, 43.6152625, 7.0662208, 170.79998779296875
1666190024062, 43.6152656, 7.0662266, 170.79998779296875
1666190024680, 43.6152691, 7.0662332, 170.79998779296875
1666190025316, 43.6152718, 7.0662385, 170.79998779296875
1666190026044, 43.6152736, 7.0662451, 170.79998779296875
1666190026874, 43.615276, 7.0662521, 170.79998779296875
1666190027795, 43.6152792, 7.0662608, 170.79998779296875
1666190028514, 43.6152914, 7.0662721, 170.79998779296875
1666190029052, 43.6152976, 7.0662747, 170.79998779296875
1666190029876, 43.6153047, 7.0662776, 170.79998779296875
1666190030496, 43.6153079, 7.0662791, 170.79998779296875
1666190031055, 43.61531, 7.0662814, 170.79998779296875
1666190031744, 43.6153127, 7.0662859, 170.79998779296875
1666190032335, 43.6153139, 7.0662896, 170.79998779296875
1666190032908, 43.6153153, 7.066293, 170.79998779296875
1666190033737, 43.615329, 7.066297, 170.5
1666190034335, 43.6153393, 7.0662956, 170.5
1666190034940, 43.6153441, 7.0662977, 170.5
1666190035519, 43.6153479, 7.0662999, 170.5
1666190036057, 43.6153506, 7.0663032, 170.5
1666190036697, 43.6153536, 7.0663087, 170.5
1666190037271, 43.615354, 7.0663135, 170.5
1666190037853, 43.6153553, 7.0663174, 170.5
1666190038441, 43.6153546, 7.0663213, 170.5
1666190039016, 43.6153555, 7.0663254, 170.5
1666190040042, 43.6153673, 7.0663247, 170.6999969482422
1666190040919, 43.6153783, 7.0663252, 170.6999969482422
1666190041536, 43.6153827, 7.0663279, 170.6999969482422
1666190042052, 43.6153859, 7.0663312, 170.6999969482422
1666190042751, 43.6153893, 7.0663378, 170.6999969482422
1666190043401, 43.6153909, 7.0663437, 170.6999969482422
1666190043986, 43.6153936, 7.0663484, 170.6999969482422
1666190044592, 43.6153945, 7.0663538, 170.6999969482422
1666190045058, 43.6153961, 7.0663571, 170.6999969482422
1666190045864, 43.6153986, 7.0663629, 170.6999969482422
1666190046455, 43.6153994, 7.0663657, 170.6999969482422
1666190047047, 43.6154018, 7.0663665, 170.6999969482422
1666190047766, 43.6153972, 7.0663678, 170.6999969482422
1666190048393, 43.6153887, 7.0663678, 170.79998779296875
1666190048998, 43.6153866, 7.0663674, 170.79998779296875
1666190049591, 43.6153847, 7.0663672, 170.79998779296875
1666190050049, 43.6153861, 7.0663665, 170.79998779296875
1666190050798, 43.6153902, 7.0663645, 170.79998779296875
1666190051391, 43.6153931, 7.066363, 170.79998779296875
1666190052060, 43.6153967, 7.0663616, 170.79998779296875
1666190052655, 43.6153995, 7.0663601, 170.79998779296875
1666190053411, 43.615408, 7.0663551, 170.6999969482422
1666190054044, 43.6154108, 7.066353, 170.6999969482422
1666190054734, 43.6154162, 7.0663509, 170.6999969482422
1666190055316, 43.6154212, 7.0663489, 170.6999969482422
1666190055963, 43.6154267, 7.0663486, 170.6999969482422
1666190056530, 43.6154323, 7.0663482, 170.6999969482422
1666190057063, 43.6154377, 7.066349, 170.6999969482422
1666190057696, 43.6154453, 7.0663501, 170.6999969482422
